Local time,Open,High,Low,Close,Volume
20.02.2018 00:05:15.000 GMT-0800,1.23535,1.23535,1.23535,1.23535,4.37
20.02.2018 00:05:16.000 GMT-0800,1.23536,1.23536,1.23535,1.23535,7.2
20.02.2018 00:05:17.000 GMT-0800,1.23536,1.23536,1.23536,1.23536,4.76
20.02.2018 00:05:18.000 GMT-0800,1.23534,1.23535,1.23534,1.23535,2.5
20.02.2018 00:05:19.000 GMT-0800,1.23536,1.23537,1.23536,1.23537,3.9300000000000006
20.02.2018 00:05:20.000 GMT-0800,1.23536,1.23543,1.23536,1.23543,12.89
20.02.2018 00:05:21.000 GMT-0800,1.23545,1.23546,1.23545,1.23546,2.2
20.02.2018 00:05:22.000 GMT-0800,1.23545,1.23545,1.23545,1.23545,3
20.02.2018 00:05:23.000 GMT-0800,1.23545,1.23545,1.23545,1.23545,1.5
20.02.2018 00:05:24.000 GMT-0800,1.23547,1.23547,1.23547,1.23547,8.89
20.02.2018 00:05:25.000 GMT-0800,1.23546,1.23546,1.23546,1.23546,4.95
20.02.2018 00:05:26.000 GMT-0800,1.23547,1.23548,1.23547,1.23548,15.79
20.02.2018 00:05:27.000 GMT-0800,1.23553,1.23555,1.23553,1.23555,4.2
20.02.2018 00:05:28.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,2.5
20.02.2018 00:05:29.000 GMT-0800,1.23556,1.23556,1.23547,1.23547,14.379999999999999
20.02.2018 00:05:30.000 GMT-0800,1.23547,1.23553,1.23547,1.23553,6.569999999999999
20.02.2018 00:05:31.000 GMT-0800,1.23554,1.23558,1.23554,1.23558,6.9
20.02.2018 00:05:32.000 GMT-0800,1.23556,1.23557,1.23555,1.23557,16.47
20.02.2018 00:05:33.000 GMT-0800,1.23553,1.23557,1.23551,1.23551,14.51
20.02.2018 00:05:34.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,1.25
20.02.2018 00:05:35.000 GMT-0800,1.23553,1.23553,1.23553,1.23553,1.12
20.02.2018 00:05:36.000 GMT-0800,1.23558,1.23563,1.23556,1.23563,8.72
20.02.2018 00:05:37.000 GMT-0800,1.23561,1.23561,1.23556,1.23556,12.35
20.02.2018 00:05:38.000 GMT-0800,1.23557,1.23558,1.23557,1.23558,8.17
20.02.2018 00:05:39.000 GMT-0800,1.23557,1.23557,1.23552,1.23554,17.900000000000002
20.02.2018 00:05:40.000 GMT-0800,1.23552,1.23552,1.23548,1.23548,10.700000000000001
20.02.2018 00:05:41.000 GMT-0800,1.23549,1.23549,1.23549,1.23549,1.57
20.02.2018 00:05:42.000 GMT-0800,1.23550,1.23554,1.23550,1.23554,12.21
20.02.2018 00:05:43.000 GMT-0800,1.23551,1.23551,1.23548,1.23551,4.839999999999999
20.02.2018 00:05:45.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,1.25
20.02.2018 00:05:46.000 GMT-0800,1.23553,1.23553,1.23548,1.23548,7.38
20.02.2018 00:05:47.000 GMT-0800,1.23547,1.23548,1.23547,1.23548,2
20.02.2018 00:05:48.000 GMT-0800,1.23548,1.23548,1.23547,1.23547,5.12
20.02.2018 00:05:49.000 GMT-0800,1.23548,1.23548,1.23547,1.23547,5.4399999999999995
20.02.2018 00:05:50.000 GMT-0800,1.23548,1.23548,1.23548,1.23548,10.309999999999999
20.02.2018 00:05:51.000 GMT-0800,1.23547,1.23547,1.23547,1.23547,1
20.02.2018 00:05:52.000 GMT-0800,1.23548,1.23553,1.23548,1.23553,4.380000000000001
20.02.2018 00:05:53.000 GMT-0800,1.23553,1.23553,1.23553,1.23553,1.5
20.02.2018 00:05:54.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,7.95
20.02.2018 00:05:56.000 GMT-0800,1.23555,1.23556,1.23553,1.23556,9.62
20.02.2018 00:05:57.000 GMT-0800,1.23556,1.23559,1.23556,1.23559,4.63
20.02.2018 00:05:58.000 GMT-0800,1.23562,1.23562,1.23562,1.23562,2.99
20.02.2018 00:05:59.000 GMT-0800,1.23563,1.23563,1.23563,1.23563,3.1400000000000006
20.02.2018 00:06:00.000 GMT-0800,1.23561,1.23561,1.23561,1.23561,1.5
20.02.2018 00:06:01.000 GMT-0800,1.23562,1.23567,1.23562,1.23567,5.42
20.02.2018 00:06:02.000 GMT-0800,1.23566,1.23567,1.23566,1.23567,2.5
20.02.2018 00:06:03.000 GMT-0800,1.23564,1.23564,1.23563,1.23563,6.06
20.02.2018 00:06:04.000 GMT-0800,1.23562,1.23562,1.23562,1.23562,4.5
20.02.2018 00:06:05.000 GMT-0800,1.23562,1.23562,1.23562,1.23562,6.94
20.02.2018 00:06:07.000 GMT-0800,1.23560,1.23560,1.23559,1.23560,8.87
20.02.2018 00:06:08.000 GMT-0800,1.23560,1.23560,1.23559,1.23559,8.14
20.02.2018 00:06:09.000 GMT-0800,1.23560,1.23560,1.23560,1.23560,8.700000000000001
20.02.2018 00:06:10.000 GMT-0800,1.23559,1.23561,1.23559,1.23561,7.4399999999999995
20.02.2018 00:06:11.000 GMT-0800,1.23562,1.23562,1.23562,1.23562,5.430000000000001
20.02.2018 00:06:12.000 GMT-0800,1.23562,1.23562,1.23562,1.23562,1
20.02.2018 00:06:13.000 GMT-0800,1.23561,1.23561,1.23561,1.23561,1.87
20.02.2018 00:06:14.000 GMT-0800,1.23562,1.23563,1.23562,1.23563,10.24
20.02.2018 00:06:15.000 GMT-0800,1.23562,1.23562,1.23562,1.23562,1.5
20.02.2018 00:06:17.000 GMT-0800,1.23562,1.23562,1.23562,1.23562,1
20.02.2018 00:06:18.000 GMT-0800,1.23559,1.23559,1.23557,1.23557,2.5
20.02.2018 00:06:19.000 GMT-0800,1.23558,1.23558,1.23558,1.23558,5.06
20.02.2018 00:06:21.000 GMT-0800,1.23558,1.23558,1.23558,1.23558,3.56
20.02.2018 00:06:22.000 GMT-0800,1.23557,1.23557,1.23556,1.23557,5.25
20.02.2018 00:06:23.000 GMT-0800,1.23557,1.23558,1.23557,1.23558,4.75
20.02.2018 00:06:24.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,1.5
20.02.2018 00:06:25.000 GMT-0800,1.23558,1.23558,1.23551,1.23551,24.41
20.02.2018 00:06:26.000 GMT-0800,1.23550,1.23551,1.23550,1.23551,5.58
20.02.2018 00:06:27.000 GMT-0800,1.23548,1.23549,1.23548,1.23549,2
20.02.2018 00:06:28.000 GMT-0800,1.23548,1.23551,1.23548,1.23551,9.59
20.02.2018 00:06:29.000 GMT-0800,1.23550,1.23550,1.23550,1.23550,1.25
20.02.2018 00:06:30.000 GMT-0800,1.23551,1.23552,1.23551,1.23552,2.25
20.02.2018 00:06:31.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,1
20.02.2018 00:06:33.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,7.12
20.02.2018 00:06:34.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,8.5
20.02.2018 00:06:35.000 GMT-0800,1.23550,1.23550,1.23550,1.23550,15.209999999999999
20.02.2018 00:06:36.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,13.24
20.02.2018 00:06:37.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,6.81
20.02.2018 00:06:38.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,1
20.02.2018 00:06:39.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,3.37
20.02.2018 00:06:40.000 GMT-0800,1.23552,1.23552,1.23551,1.23551,6.249999999999999
20.02.2018 00:06:41.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,3.19
20.02.2018 00:06:42.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,1
20.02.2018 00:06:44.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,3.37
20.02.2018 00:06:45.000 GMT-0800,1.23550,1.23550,1.23549,1.23550,3.57
20.02.2018 00:06:46.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,4.5
20.02.2018 00:06:47.000 GMT-0800,1.23550,1.23551,1.23550,1.23551,2.12
20.02.2018 00:06:48.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,2.06
20.02.2018 00:06:49.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,4.1
20.02.2018 00:06:50.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,1
20.02.2018 00:06:51.000 GMT-0800,1.23551,1.23552,1.23551,1.23552,3.5599999999999996
20.02.2018 00:06:52.000 GMT-0800,1.23550,1.23550,1.23550,1.23550,1.5
20.02.2018 00:06:53.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,2.31
20.02.2018 00:06:54.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,1
20.02.2018 00:06:55.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,3.75
20.02.2018 00:06:56.000 GMT-0800,1.23558,1.23564,1.23558,1.23564,14.940000000000003
20.02.2018 00:06:57.000 GMT-0800,1.23563,1.23566,1.23563,1.23566,6.369999999999999
20.02.2018 00:06:59.000 GMT-0800,1.23566,1.23566,1.23561,1.23561,7.690000000000001
20.02.2018 00:07:00.000 GMT-0800,1.23561,1.23561,1.23555,1.23556,13.29
20.02.2018 00:07:01.000 GMT-0800,1.23557,1.23558,1.23557,1.23558,4.46
20.02.2018 00:07:02.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,2.14
20.02.2018 00:07:03.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,4.390000000000001
20.02.2018 00:07:04.000 GMT-0800,1.23558,1.23559,1.23558,1.23559,8.370000000000001
20.02.2018 00:07:05.000 GMT-0800,1.23559,1.23559,1.23559,1.23559,1.1
20.02.2018 00:07:06.000 GMT-0800,1.23560,1.23560,1.23558,1.23558,2.57
20.02.2018 00:07:07.000 GMT-0800,1.23560,1.23560,1.23560,1.23560,4.57
20.02.2018 00:07:08.000 GMT-0800,1.23560,1.23560,1.23560,1.23560,2.7
20.02.2018 00:07:11.000 GMT-0800,1.23561,1.23561,1.23559,1.23560,5.699999999999999
20.02.2018 00:07:12.000 GMT-0800,1.23560,1.23560,1.23560,1.23560,3.9399999999999995
20.02.2018 00:07:13.000 GMT-0800,1.23560,1.23560,1.23556,1.23556,7.6899999999999995
20.02.2018 00:07:15.000 GMT-0800,1.23555,1.23555,1.23555,1.23555,4.76
20.02.2018 00:07:16.000 GMT-0800,1.23554,1.23554,1.23548,1.23548,7.509999999999999
20.02.2018 00:07:17.000 GMT-0800,1.23545,1.23545,1.23543,1.23544,3.75
20.02.2018 00:07:18.000 GMT-0800,1.23538,1.23538,1.23535,1.23535,7.5600000000000005
20.02.2018 00:07:19.000 GMT-0800,1.23535,1.23536,1.23535,1.23536,8.13
20.02.2018 00:07:20.000 GMT-0800,1.23535,1.23535,1.23534,1.23534,4.09
20.02.2018 00:07:21.000 GMT-0800,1.23534,1.23538,1.23534,1.23538,7.52
20.02.2018 00:07:22.000 GMT-0800,1.23538,1.23539,1.23538,1.23539,4.199999999999999
20.02.2018 00:07:23.000 GMT-0800,1.23539,1.23540,1.23539,1.23540,2
20.02.2018 00:07:24.000 GMT-0800,1.23541,1.23545,1.23541,1.23545,6.22
20.02.2018 00:07:25.000 GMT-0800,1.23543,1.23543,1.23540,1.23541,8.01
20.02.2018 00:07:26.000 GMT-0800,1.23541,1.23541,1.23541,1.23541,11.32
20.02.2018 00:07:27.000 GMT-0800,1.23541,1.23544,1.23541,1.23544,6.76
20.02.2018 00:07:28.000 GMT-0800,1.23545,1.23545,1.23545,1.23545,2.5
20.02.2018 00:07:29.000 GMT-0800,1.23545,1.23545,1.23545,1.23545,1
20.02.2018 00:07:31.000 GMT-0800,1.23547,1.23550,1.23547,1.23550,12.420000000000002
20.02.2018 00:07:32.000 GMT-0800,1.23550,1.23551,1.23550,1.23551,3.37
20.02.2018 00:07:33.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,5.24
20.02.2018 00:07:34.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,1.87
20.02.2018 00:07:35.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,2.06
20.02.2018 00:07:36.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,5.06
20.02.2018 00:07:37.000 GMT-0800,1.23548,1.23551,1.23548,1.23551,11.499999999999998
20.02.2018 00:07:38.000 GMT-0800,1.23551,1.23553,1.23551,1.23553,4.5
20.02.2018 00:07:39.000 GMT-0800,1.23552,1.23552,1.23549,1.23549,10.56
20.02.2018 00:07:40.000 GMT-0800,1.23549,1.23549,1.23549,1.23549,2.25
20.02.2018 00:07:41.000 GMT-0800,1.23550,1.23550,1.23549,1.23549,3.2500000000000004
20.02.2018 00:07:42.000 GMT-0800,1.23550,1.23553,1.23550,1.23552,5.6899999999999995
20.02.2018 00:07:43.000 GMT-0800,1.23544,1.23544,1.23535,1.23535,5.22
20.02.2018 00:07:44.000 GMT-0800,1.23538,1.23540,1.23537,1.23537,7.170000000000001
20.02.2018 00:07:45.000 GMT-0800,1.23535,1.23535,1.23535,1.23535,1.25
20.02.2018 00:07:46.000 GMT-0800,1.23536,1.23540,1.23536,1.23540,3.5000000000000004
20.02.2018 00:07:47.000 GMT-0800,1.23540,1.23540,1.23540,1.23540,1.25
20.02.2018 00:07:51.000 GMT-0800,1.23540,1.23540,1.23540,1.23540,1.25
20.02.2018 00:07:52.000 GMT-0800,1.23540,1.23540,1.23540,1.23540,2
20.02.2018 00:07:53.000 GMT-0800,1.23538,1.23540,1.23538,1.23540,3
20.02.2018 00:07:54.000 GMT-0800,1.23541,1.23541,1.23541,1.23541,1.5
20.02.2018 00:07:55.000 GMT-0800,1.23543,1.23546,1.23543,1.23546,4.57
20.02.2018 00:07:56.000 GMT-0800,1.23542,1.23545,1.23542,1.23545,3.3899999999999997
20.02.2018 00:07:57.000 GMT-0800,1.23546,1.23549,1.23546,1.23549,4.5
20.02.2018 00:07:58.000 GMT-0800,1.23547,1.23547,1.23547,1.23547,5.250000000000001
20.02.2018 00:07:59.000 GMT-0800,1.23547,1.23547,1.23547,1.23547,1.5
20.02.2018 00:08:00.000 GMT-0800,1.23547,1.23549,1.23547,1.23549,4.74
20.02.2018 00:08:01.000 GMT-0800,1.23550,1.23551,1.23546,1.23546,4.37
20.02.2018 00:08:02.000 GMT-0800,1.23545,1.23545,1.23539,1.23539,9.19
20.02.2018 00:08:03.000 GMT-0800,1.23539,1.23546,1.23539,1.23546,8.069999999999999
20.02.2018 00:08:04.000 GMT-0800,1.23546,1.23548,1.23546,1.23548,5.9399999999999995
20.02.2018 00:08:05.000 GMT-0800,1.23549,1.23549,1.23547,1.23547,2.25
20.02.2018 00:08:06.000 GMT-0800,1.23545,1.23545,1.23535,1.23535,8.14
20.02.2018 00:08:07.000 GMT-0800,1.23535,1.23535,1.23535,1.23535,1.39
20.02.2018 00:08:08.000 GMT-0800,1.23535,1.23535,1.23531,1.23531,6.609999999999999
20.02.2018 00:08:09.000 GMT-0800,1.23532,1.23536,1.23532,1.23536,5.539999999999999
20.02.2018 00:08:10.000 GMT-0800,1.23543,1.23545,1.23542,1.23545,10.76
20.02.2018 00:08:11.000 GMT-0800,1.23545,1.23545,1.23540,1.23540,6.5
20.02.2018 00:08:12.000 GMT-0800,1.23540,1.23540,1.23538,1.23538,4.12
20.02.2018 00:08:13.000 GMT-0800,1.23539,1.23539,1.23524,1.23524,5.01
20.02.2018 00:08:14.000 GMT-0800,1.23522,1.23528,1.23522,1.23528,5.06
20.02.2018 00:08:15.000 GMT-0800,1.23529,1.23529,1.23529,1.23529,2.5
20.02.2018 00:08:16.000 GMT-0800,1.23529,1.23529,1.23529,1.23529,1.25
20.02.2018 00:08:17.000 GMT-0800,1.23529,1.23532,1.23528,1.23532,6.569999999999999
20.02.2018 00:08:18.000 GMT-0800,1.23534,1.23534,1.23534,1.23534,1
20.02.2018 00:08:19.000 GMT-0800,1.23532,1.23532,1.23531,1.23531,2.25
20.02.2018 00:08:20.000 GMT-0800,1.23533,1.23533,1.23533,1.23533,3.64
20.02.2018 00:08:21.000 GMT-0800,1.23533,1.23533,1.23533,1.23533,1.25
20.02.2018 00:08:22.000 GMT-0800,1.23534,1.23534,1.23534,1.23534,2.5
20.02.2018 00:08:23.000 GMT-0800,1.23534,1.23534,1.23534,1.23534,1.25
20.02.2018 00:08:25.000 GMT-0800,1.23534,1.23534,1.23534,1.23534,1.25
20.02.2018 00:08:26.000 GMT-0800,1.23534,1.23537,1.23534,1.23537,3.45
20.02.2018 00:08:27.000 GMT-0800,1.23538,1.23538,1.23538,1.23538,1.95
20.02.2018 00:08:28.000 GMT-0800,1.23538,1.23538,1.23536,1.23536,2.2
20.02.2018 00:08:29.000 GMT-0800,1.23536,1.23536,1.23536,1.23536,5.4
20.02.2018 00:08:30.000 GMT-0800,1.23536,1.23536,1.23536,1.23536,8.590000000000002
20.02.2018 00:08:31.000 GMT-0800,1.23536,1.23536,1.23536,1.23536,9.71
20.02.2018 00:08:32.000 GMT-0800,1.23536,1.23536,1.23536,1.23536,2.51
20.02.2018 00:08:33.000 GMT-0800,1.23536,1.23536,1.23536,1.23536,2.56
20.02.2018 00:08:34.000 GMT-0800,1.23535,1.23535,1.23535,1.23535,2.81
20.02.2018 00:08:35.000 GMT-0800,1.23536,1.23536,1.23536,1.23536,4.76
20.02.2018 00:08:37.000 GMT-0800,1.23536,1.23536,1.23536,1.23536,9.38
20.02.2018 00:08:38.000 GMT-0800,1.23536,1.23538,1.23536,1.23538,7
20.02.2018 00:08:39.000 GMT-0800,1.23539,1.23543,1.23539,1.23542,11.7
20.02.2018 00:08:40.000 GMT-0800,1.23543,1.23545,1.23543,1.23545,3.2500000000000004
20.02.2018 00:08:41.000 GMT-0800,1.23544,1.23544,1.23544,1.23544,1
20.02.2018 00:08:42.000 GMT-0800,1.23545,1.23549,1.23545,1.23549,3.2
20.02.2018 00:08:43.000 GMT-0800,1.23548,1.23549,1.23548,1.23549,2.75
20.02.2018 00:08:44.000 GMT-0800,1.23549,1.23549,1.23549,1.23549,2.7
20.02.2018 00:08:45.000 GMT-0800,1.23551,1.23551,1.23547,1.23547,6.26
20.02.2018 00:08:46.000 GMT-0800,1.23549,1.23549,1.23548,1.23548,2.2
20.02.2018 00:08:47.000 GMT-0800,1.23549,1.23549,1.23549,1.23549,3.1999999999999997
20.02.2018 00:08:48.000 GMT-0800,1.23549,1.23549,1.23548,1.23548,2.5
20.02.2018 00:08:49.000 GMT-0800,1.23548,1.23548,1.23548,1.23548,1.25
20.02.2018 00:08:50.000 GMT-0800,1.23549,1.23549,1.23549,1.23549,1.25
20.02.2018 00:08:51.000 GMT-0800,1.23549,1.23556,1.23549,1.23555,5.48
20.02.2018 00:08:52.000 GMT-0800,1.23555,1.23555,1.23554,1.23554,2.5
20.02.2018 00:08:53.000 GMT-0800,1.23555,1.23555,1.23555,1.23555,1.25
20.02.2018 00:08:55.000 GMT-0800,1.23556,1.23557,1.23556,1.23557,2.25
20.02.2018 00:08:56.000 GMT-0800,1.23556,1.23557,1.23556,1.23557,2.5
20.02.2018 00:08:57.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,2.5100000000000002
20.02.2018 00:08:58.000 GMT-0800,1.23557,1.23558,1.23557,1.23558,3.7500000000000004
20.02.2018 00:08:59.000 GMT-0800,1.23559,1.23561,1.23559,1.23561,4.57
20.02.2018 00:09:00.000 GMT-0800,1.23560,1.23560,1.23560,1.23560,1
20.02.2018 00:09:01.000 GMT-0800,1.23561,1.23561,1.23561,1.23561,4.39
20.02.2018 00:09:02.000 GMT-0800,1.23560,1.23560,1.23560,1.23560,1
20.02.2018 00:09:03.000 GMT-0800,1.23561,1.23561,1.23559,1.23559,5.0600000000000005
20.02.2018 00:09:04.000 GMT-0800,1.23558,1.23558,1.23558,1.23558,1.5
20.02.2018 00:09:05.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,1
20.02.2018 00:09:06.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,1.25
20.02.2018 00:09:07.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,2.14
20.02.2018 00:09:08.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,4.870000000000001
20.02.2018 00:09:09.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,3.56
20.02.2018 00:09:10.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,2.62
20.02.2018 00:09:11.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,2.25
20.02.2018 00:09:12.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,2.5
20.02.2018 00:09:13.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,1.25
20.02.2018 00:09:14.000 GMT-0800,1.23556,1.23556,1.23545,1.23545,8.120000000000001
20.02.2018 00:09:15.000 GMT-0800,1.23545,1.23545,1.23545,1.23545,2.5
20.02.2018 00:09:16.000 GMT-0800,1.23547,1.23549,1.23547,1.23549,6.25
20.02.2018 00:09:17.000 GMT-0800,1.23549,1.23549,1.23549,1.23549,1
20.02.2018 00:09:18.000 GMT-0800,1.23549,1.23551,1.23549,1.23551,4.4399999999999995
20.02.2018 00:09:19.000 GMT-0800,1.23551,1.23551,1.23551,1.23551,2.5
20.02.2018 00:09:20.000 GMT-0800,1.23552,1.23552,1.23552,1.23552,2.25
20.02.2018 00:09:21.000 GMT-0800,1.23553,1.23553,1.23553,1.23553,1
20.02.2018 00:09:22.000 GMT-0800,1.23553,1.23555,1.23553,1.23555,3.1199999999999997
20.02.2018 00:09:23.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,2.62
20.02.2018 00:09:24.000 GMT-0800,1.23553,1.23556,1.23553,1.23556,4.62
20.02.2018 00:09:25.000 GMT-0800,1.23554,1.23557,1.23554,1.23557,6.01
20.02.2018 00:09:26.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,1.25
20.02.2018 00:09:27.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,2.25
20.02.2018 00:09:28.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,1
20.02.2018 00:09:29.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,1
20.02.2018 00:09:30.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,1
20.02.2018 00:09:31.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,2
20.02.2018 00:09:32.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,1
20.02.2018 00:09:33.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,1
20.02.2018 00:09:34.000 GMT-0800,1.23556,1.23556,1.23556,1.23556,1
20.02.2018 00:09:35.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,4.01
20.02.2018 00:09:36.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,2.5
20.02.2018 00:09:37.000 GMT-0800,1.23556,1.23557,1.23556,1.23557,5.81
20.02.2018 00:09:38.000 GMT-0800,1.23556,1.23557,1.23556,1.23557,7.119999999999999
20.02.2018 00:09:40.000 GMT-0800,1.23556,1.23557,1.23554,1.23555,13.82
20.02.2018 00:09:41.000 GMT-0800,1.23554,1.23554,1.23554,1.23554,1
20.02.2018 00:09:42.000 GMT-0800,1.23553,1.23555,1.23553,1.23555,2.57
20.02.2018 00:09:43.000 GMT-0800,1.23554,1.23555,1.23554,1.23555,2.25
20.02.2018 00:09:44.000 GMT-0800,1.23555,1.23555,1.23555,1.23555,1
20.02.2018 00:09:45.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,14.62
20.02.2018 00:09:46.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,3.56
20.02.2018 00:09:47.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,3.56
20.02.2018 00:09:48.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,5.89
20.02.2018 00:09:49.000 GMT-0800,1.23557,1.23557,1.23557,1.23557,5.14
20.02.2018 00:09:51.000 GMT-0800,1.23557,1.23559,1.23557,1.23559,9.22
20.02.2018 00:09:52.000 GMT-0800,1.23559,1.23560,1.23559,1.23560,2.12
20.02.2018 00:09:53.000 GMT-0800,1.23561,1.23561,1.23561,1.23561,2.06
20.02.2018 00:09:54.000 GMT-0800,1.23561,1.23561,1.23561,1.23561,1.12
20.02.2018 00:09:55.000 GMT-0800,1.23561,1.23561,1.23561,1.23561,1.12
20.02.2018 00:09:57.000 GMT-0800,1.23561,1.23567,1.23561,1.23567,5.12
20.02.2018 00:09:58.000 GMT-0800,1.23567,1.23567,1.23567,1.23567,2.81
20.02.2018 00:10:00.000 GMT-0800,1.23566,1.23566,1.23566,1.23566,16.340000000000003
20.02.2018 00:10:01.000 GMT-0800,1.23563,1.23563,1.23546,1.23547,16.36
20.02.2018 00:10:02.000 GMT-0800,1.23546,1.23546,1.23546,1.23546,3.52
20.02.2018 00:10:03.000 GMT-0800,1.23546,1.23546,1.23546,1.23546,4.95
20.02.2018 00:10:04.000 GMT-0800,1.23543,1.23545,1.23543,1.23543,5.96
20.02.2018 00:10:05.000 GMT-0800,1.23541,1.23541,1.23537,1.23539,7.899999999999999
20.02.2018 00:10:06.000 GMT-0800,1.23541,1.23541,1.23540,1.23540,10.95
20.02.2018 00:10:07.000 GMT-0800,1.23542,1.23542,1.23542,1.23542,2.51
20.02.2018 00:10:08.000 GMT-0800,1.23544,1.23544,1.23544,1.23544,4.95
20.02.2018 00:10:09.000 GMT-0800,1.23544,1.23544,1.23544,1.23544,1.2
20.02.2018 00:10:10.000 GMT-0800,1.23544,1.23546,1.23544,1.23546,4.94
20.02.2018 00:10:11.000 GMT-0800,1.23546,1.23546,1.23546,1.23546,1.69
20.02.2018 00:10:12.000 GMT-0800,1.23546,1.23546,1.23545,1.23545,2.25
20.02.2018 00:10:13.000 GMT-0800,1.23548,1.23548,1.23548,1.23548,9.149999999999999
20.02.2018 00:10:14.000 GMT-0800,1.23548,1.23548,1.23548,1.23548,3
20.02.2018 00:10:15.000 GMT-0800,1.23546,1.23546,1.23539,1.23539,8.64
20.02.2018 00:10:16.000 GMT-0800,1.23540,1.23540,1.23540,1.23540,6.64
20.02.2018 00:10:17.000 GMT-0800,1.23538,1.23538,1.23537,1.23538,7.390000000000001
20.02.2018 00:10:18.000 GMT-0800,1.23537,1.23539,1.23537,1.23539,11.319999999999999
20.02.2018 00:10:19.000 GMT-0800,1.23539,1.23539,1.23539,1.23539,6.56
20.02.2018 00:10:20.000 GMT-0800,1.23538,1.23538,1.23538,1.23538,3.56
20.02.2018 00:10:21.000 GMT-0800,1.23537,1.23537,1.23536,1.23536,3.56
20.02.2018 00:10:22.000 GMT-0800,1.23536,1.23536,1.23536,1.23536,2.06
20.02.2018 00:10:24.000 GMT-0800,1.23536,1.23536,1.23536,1.23536,2.06
20.02.2018 00:10:25.000 GMT-0800,1.23536,1.23536,1.23536,1.23536,3.56
20.02.2018 00:10:26.000 GMT-0800,1.23535,1.23535,1.23525,1.23525,5.5
20.02.2018 00:10:27.000 GMT-0800,1.23526,1.23526,1.23526,1.23526,2.7
20.02.2018 00:10:28.000 GMT-0800,1.23528,1.23528,1.23522,1.23523,15.060000000000002
20.02.2018 00:10:29.000 GMT-0800,1.23524,1.23524,1.23524,1.23524,1.76
20.02.2018 00:10:30.000 GMT-0800,1.23524,1.23524,1.23524,1.23524,2.4
20.02.2018 00:10:31.000 GMT-0800,1.23526,1.23526,1.23525,1.23525,7.2
20.02.2018 00:10:32.000 GMT-0800,1.23524,1.23524,1.23524,1.23524,1.95
20.02.2018 00:10:33.000 GMT-0800,1.23526,1.23526,1.23526,1.23526,3.77
20.02.2018 00:10:34.000 GMT-0800,1.23527,1.23533,1.23527,1.23533,9.829999999999998
20.02.2018 00:10:35.000 GMT-0800,1.23533,1.23533,1.23533,1.23533,1.31
20.02.2018 00:10:36.000 GMT-0800,1.23533,1.23533,1.23532,1.23532,3.6399999999999997
